review_id,domain,entity_id,entity_name,review_text,sentiment_text,sentiment_label,rating,rating_original,review_date,source,raw_source_path,label_method,text_key
amazon_15765,ecommerce,B09Z8ZY59Q,B09Z8ZY59Q,Air Fryer Liner Works Great and makes clean up easy.,Air Fryer Liner Works Great and makes clean up easy.,positive,5.0,5.0,1667076968769,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",7762180165826985529
restaurant_10999,restaurant,https://www.yelp.com/biz/jenis-splendid-ice-creams-charlotte-2,https://www.yelp.com/biz/jenis-splendid-ice-creams-charlotte-2,"Very much craft ice cream with some very unique flavors. I enjoyed it, but there is a lot going on, maybe too much in the flavors. Biggest pros were the fresh waffle cones (although they were very buttery) and the very friendly employees who had a well prepared statement about each flavor and made them all sound delicious. Biggest cons were, well the ice cream itself. Some of the flavors kind of gave me a food truck ""we are trying really hard to be extremely unique"" kind of vibe. Bangkok peanut ice cream is actually very spicy with a strong cayenne flavor. The sweet corn with blackberry tasted exactly how it sounds. I am definitely a fan of the brown butter almond brittle but a whole scoop of it is just too much. All in all, I would go back but I wouldn't seek it out or go out of my way, I certainly wouldn't wait in a line for 30 minutes again.","Very much craft ice cream with some very unique flavors. I enjoyed it, but there is a lot going on, maybe too much in the flavors. Biggest pros were the fresh waffle cones (although they were very buttery) and the very friendly employees who had a well prepared statement about each flavor and made them all sound delicious. Biggest cons were, well the ice cream itself. Some of the flavors kind of gave me a food truck ""we are trying really hard to be extremely unique"" kind of vibe. Bangkok peanut ice cream is actually very spicy with a strong cayenne flavor. The sweet corn with blackberry tasted exactly how it sounds. I am definitely a fan of the brown butter almond brittle but a whole scoop of it is just too much. All in all, I would go back but I wouldn't seek it out or go out of my way, I certainly wouldn't wait in a line for 30 minutes again.",neutral,3.0,3.0,8/15/2018,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",6498769431625378221
hotel_410632,hotel,M venpick Hotel Amsterdam City Centre,M venpick Hotel Amsterdam City Centre,Loved everything The rooms were amazing and clean As my room was on the 18th floor I seen amazing views which made it better Highly recommend and will be back,The rooms were amazing and clean As my room was on the 18th floor I seen amazing views which made it better Highly recommend and will be back,positive,5.0,10.0,7/19/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,778286112040373722
gp:AOqpTOFONHW-QRdyEhnnUkq_VEC2miG9wzaIK-0c92xtNqqMrKgy6ohkT4f_biTLhZlSQiIJPZdD27K4-ZSlRw,mobile_app,com.habitrpg.android.habitica,com.habitrpg.android.habitica,"Downloaded this app hoping for a fun way to form new habits, but when I get to the register screen the first two tutorial panels are blank and then the third one lets you link social media accounts. Then I can't save the username and display name I create, and the avatar generator screen doesn't load any options. Opened the app the next day to find nothing I could edit had been saved. Uninstalled and tried registering again with a different account and got the same results. Pretty disappointed","Downloaded this app hoping for a fun way to form new habits, but when I get to the register screen the first two tutorial panels are blank and then the third one lets you link social media accounts. Then I can't save the username and display name I create, and the avatar generator screen doesn't load any options. Opened the app the next day to find nothing I could edit had been saved. Uninstalled and tried registering again with a different account and got the same results. Pretty disappointed",negative,1.0,1.0,2020-01-05 12:36:52,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",2473628530603918498
gp:AOqpTOHAKK2hUot48pgwIu-CIVQrKYiofASP9dQ2umZSpdG5zX8jgwVbHiVoDAVUXmrDdR8pmbmNkA5l61QKaQ,mobile_app,com.habitrpg.android.habitica,com.habitrpg.android.habitica,This app saved my life,This app saved my life,positive,5.0,5.0,2020-10-01 13:40:51,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",4425412553194450382
amazon_22606,ecommerce,B079HHYTQX,B079HHYTQX,"Love these! Bought them for my boyfriend and I for Christmas. Neither of us have had an electric toothbrush before and I feel you get a lot of bang for your buck! My teeth feel so clean and with the timer that’s automatically set, I know I’m brushing my teeth for the appropriate amount of time.","Love these! Bought them for my boyfriend and I for Christmas. Neither of us have had an electric toothbrush before and I feel you get a lot of bang for your buck! My teeth feel so clean and with the timer that’s automatically set, I know I’m brushing my teeth for the appropriate amount of time.",positive,5.0,5.0,1547009871245,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",13483035764347090651
hotel_112924,hotel,Hilton London Metropole,Hilton London Metropole,I was over charged for the parking as the clocks had gone back an hour and the parking machine wasn t updated Therefore the exit time was showing an hour ahead I asked a member of staff for help who told me to pay the ticket 55 and then go to front desk and they will refund the extra hour that I was charged for When I got to the front desk the lady was very apologetic and could clearly see the mistake made She even made a phone call to her colleague to make sure the clocks were turned back on the machine so no other customers would have the same problem She then told me to wait a few minutes as she needed to get authorization to refund the extra hour However this other lady came out and said I was not allowed to have a refund for the extra hour as it was not the hotels policy to give refunds Even the first lady was a bit shocked as to how we were spoken too I left feeling very disappointing as to what was a great weekend Great location stayed here many times before great breakfast,I was over charged for the parking as the clocks had gone back an hour and the parking machine wasn t updated Therefore the exit time was showing an hour ahead I asked a member of staff for help who told me to pay the ticket 55 and then go to front desk and they will refund the extra hour that I was charged for When I got to the front desk the lady was very apologetic and could clearly see the mistake made She even made a phone call to her colleague to make sure the clocks were turned back on the machine so no other customers would have the same problem She then told me to wait a few minutes as she needed to get authorization to refund the extra hour However this other lady came out and said I was not allowed to have a refund for the extra hour as it was not the hotels policy to give refunds Even the first lady was a bit shocked as to how we were spoken too I left feeling very disappointing as to what was a great weekend,negative,2.3,4.6,10/28/2015,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Negative_Review + Reviewer_Score <= 5.0,14137928340036047927
restaurant_7006,restaurant,https://www.yelp.com/biz/novel-ice-cream-phoenix,https://www.yelp.com/biz/novel-ice-cream-phoenix,"We found this little hidden Ice Cream gem in yelp and all I can say is Oh my gosh, it was delicious. It is a ""must try"" place and the best thing is that they have glazed doughnuts stuffed with ice cream of your choice. It can't get any better than that! We tried the honey lavender ice cream and I think it is my new favorite. All of their ice cream are locally made and they have a very good variety of flavors as well as toppings. And if you get thirsty you can also grab a drink from their soft drink selection. This is a family friendly place, good for kids (I love finding places where my 1 year old is welcomed) and it is the the cutest little neighborhood down grand ave. They have only been open for a few weeks and i really hope it continues open for many years to come. It's a family run business and you can really tell they take pride in what they do! I definitely recommend this place to everyone!","We found this little hidden Ice Cream gem in yelp and all I can say is Oh my gosh, it was delicious. It is a ""must try"" place and the best thing is that they have glazed doughnuts stuffed with ice cream of your choice. It can't get any better than that! We tried the honey lavender ice cream and I think it is my new favorite. All of their ice cream are locally made and they have a very good variety of flavors as well as toppings. And if you get thirsty you can also grab a drink from their soft drink selection. This is a family friendly place, good for kids (I love finding places where my 1 year old is welcomed) and it is the the cutest little neighborhood down grand ave. They have only been open for a few weeks and i really hope it continues open for many years to come. It's a family run business and you can really tell they take pride in what they do! I definitely recommend this place to everyone!",positive,5.0,5.0,3/24/2017,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",15475134087246100081
amazon_14597,ecommerce,B07NRZ1G6P,B07NRZ1G6P,"I liked that is came as a two pack. I am always misplacing lip stuff! Pros Worked great for dry lips as a day or night treatment Also good for cracked knuckles Cons Taste, but who likes the taste of lip balms? Price If you need something effective, I would recommend this product.","I liked that is came as a two pack. I am always misplacing lip stuff! Pros Worked great for dry lips as a day or night treatment Also good for cracked knuckles Cons Taste, but who likes the taste of lip balms? Price If you need something effective, I would recommend this product.",positive,5.0,5.0,1618596019056,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",14038874532027455595
hotel_74707,hotel,Park Plaza London Riverbank,Park Plaza London Riverbank,Was very happy with this stay No complaints We stayed here as we were going to a gig in Fire nightclub which was just around the corner The staff were so friendly here They all made sure to say hello to you with a smile Really makes a difference in your stay when there are lovely staff The rooms are nice and big especially in London It s very central A five minute walk from the underground very easy to get to Very good value for your money Big comfy beds Lovely big showers and a bath,We stayed here as we were going to a gig in Fire nightclub which was just around the corner The staff were so friendly here They all made sure to say hello to you with a smile Really makes a difference in your stay when there are lovely staff The rooms are nice and big especially in London It s very central A five minute walk from the underground very easy to get to Very good value for your money Big comfy beds Lovely big showers and a bath,positive,4.8,9.6,11/8/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,1364273014812189091
amazon_7130,ecommerce,B018U0TKGG,B018U0TKGG,"Love this product , it came in the original packaging and in a timely manner","Love this product , it came in the original packaging and in a timely manner",positive,5.0,5.0,1451535299000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",14110511063001191679
gp:AOqpTOFOQIA9qwvqfP_EtG3HLkSFAjTPXFBOwUUsN5t9lMHX2u1zJ1T3L8qmkObbqTBQt7kvPyWLHKXdgMahbg,mobile_app,prox.lab.calclock,prox.lab.calclock,Good app. Thank you. Very helpful 🙂,Good app. Thank you. Very helpful 🙂,positive,5.0,5.0,2020-10-22 01:35:54,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",15608588136670666538
amazon_5547,ecommerce,B01LYWBNGJ,B01LYWBNGJ,They dont seal all the way and leak. Wasn’t even able to use them one time.,They dont seal all the way and leak. Wasn’t even able to use them one time.,negative,1.0,1.0,1542475037148,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",10243101730670201282
